"REF_DATE","GEO","DGUID","Household type including census family structure (11)","Household size (7)","Number of earners in household (6)","Ages of household members (18)","Household total income groups (22)","Year (2)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Ontario","2021A000235","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$125,000 to $149,999","2015","","0","units","0","","56.1.1.1.1.19.2","421635","","","","0"
"2021","Ontario","2021A000235","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$150,000 to $199,999","2020","","0","units","0","","56.1.1.1.1.20.1","630420","","","","0"
"2021","Ontario","2021A000235","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$150,000 to $199,999","2015","","0","units","0","","56.1.1.1.1.20.2","511705","","","","0"
"2021","Ontario","2021A000235","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$200,000 and over","2020","","0","units","0","","56.1.1.1.1.21.1","661550","","","","0"
"2021","Ontario","2021A000235","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$200,000 and over","2015","","0","units","0","","56.1.1.1.1.21.2","500480","","","","0"
"2021","Ontario","2021A000235","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Median total income of household ($)","2020","","0","units","0","","56.1.1.1.1.22.1","91000","","","","0"
"2021","Ontario","2021A000235","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Median total income of household ($)","2015","","0","units","0","","56.1.1.1.1.22.2","80000","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Total - Total income of households","2020","","0","units","0","","104.1.1.1.1.1.1","518050","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Total - Total income of households","2015","","0","units","0","","104.1.1.1.1.1.2","489050","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Under $5,000","2020","","0","units","0","","104.1.1.1.1.2.1","6290","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Under $5,000","2015","","0","units","0","","104.1.1.1.1.2.2","8930","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$5,000 to $9,999","2020","","0","units","0","","104.1.1.1.1.3.1","4145","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$5,000 to $9,999","2015","","0","units","0","","104.1.1.1.1.3.2","6830","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$10,000 to $14,999","2020","","0","units","0","","104.1.1.1.1.4.1","7680","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$10,000 to $14,999","2015","","0","units","0","","104.1.1.1.1.4.2","10765","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$15,000 to $19,999","2020","","0","units","0","","104.1.1.1.1.5.1","7990","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$15,000 to $19,999","2015","","0","units","0","","104.1.1.1.1.5.2","13495","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$20,000 to $24,999","2020","","0","units","0","","104.1.1.1.1.6.1","20095","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$20,000 to $24,999","2015","","0","units","0","","104.1.1.1.1.6.2","20925","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$25,000 to $29,999","2020","","0","units","0","","104.1.1.1.1.7.1","18980","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$25,000 to $29,999","2015","","0","units","0","","104.1.1.1.1.7.2","17680","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$30,000 to $34,999","2020","","0","units","0","","104.1.1.1.1.8.1","17515","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$30,000 to $34,999","2015","","0","units","0","","104.1.1.1.1.8.2","18830","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$35,000 to $39,999","2020","","0","units","0","","104.1.1.1.1.9.1","19865","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$35,000 to $39,999","2015","","0","units","0","","104.1.1.1.1.9.2","19540","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$40,000 to $44,999","2020","","0","units","0","","104.1.1.1.1.10.1","21215","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$40,000 to $44,999","2015","","0","units","0","","104.1.1.1.1.10.2","20405","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$45,000 to $49,999","2020","","0","units","0","","104.1.1.1.1.11.1","20700","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$45,000 to $49,999","2015","","0","units","0","","104.1.1.1.1.11.2","19655","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$50,000 to $59,999","2020","","0","units","0","","104.1.1.1.1.12.1","40360","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$50,000 to $59,999","2015","","0","units","0","","104.1.1.1.1.12.2","38505","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$60,000 to $69,999","2020","","0","units","0","","104.1.1.1.1.13.1","38835","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$60,000 to $69,999","2015","","0","units","0","","104.1.1.1.1.13.2","36150","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$70,000 to $79,999","2020","","0","units","0","","104.1.1.1.1.14.1","36690","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$70,000 to $79,999","2015","","0","units","0","","104.1.1.1.1.14.2","33700","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$80,000 to $89,999","2020","","0","units","0","","104.1.1.1.1.15.1","33840","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$80,000 to $89,999","2015","","0","units","0","","104.1.1.1.1.15.2","30385","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$90,000 to $99,999","2020","","0","units","0","","104.1.1.1.1.16.1","31625","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$90,000 to $99,999","2015","","0","units","0","","104.1.1.1.1.16.2","28345","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 and over","2020","","0","units","0","","104.1.1.1.1.17.1","192235","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 and over","2015","","0","units","0","","104.1.1.1.1.17.2","164900","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 to $124,999","2020","","0","units","0","","104.1.1.1.1.18.1","62875","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 to $124,999","2015","","0","units","0","","104.1.1.1.1.18.2","55190","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$125,000 to $149,999","2020","","0","units","0","","104.1.1.1.1.19.1","43940","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$125,000 to $149,999","2015","","0","units","0","","104.1.1.1.1.19.2","38300","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$150,000 to $199,999","2020","","0","units","0","","104.1.1.1.1.20.1","49315","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$150,000 to $199,999","2015","","0","units","0","","104.1.1.1.1.20.2","41410","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$200,000 and over","2020","","0","units","0","","104.1.1.1.1.21.1","36110","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$200,000 and over","2015","","0","units","0","","104.1.1.1.1.21.2","30005","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Median total income of household ($)","2020","","0","units","0","","104.1.1.1.1.22.1","79500","","","","0"
"2021","Manitoba","2021A000246","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Median total income of household ($)","2015","","0","units","0","","104.1.1.1.1.22.2","73500","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Total - Total income of households","2020","","0","units","0","","111.1.1.1.1.1.1","449585","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Total - Total income of households","2015","","0","units","0","","111.1.1.1.1.1.2","432625","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Under $5,000","2020","","0","units","0","","111.1.1.1.1.2.1","5030","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Under $5,000","2015","","0","units","0","","111.1.1.1.1.2.2","6705","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$5,000 to $9,999","2020","","0","units","0","","111.1.1.1.1.3.1","2640","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$5,000 to $9,999","2015","","0","units","0","","111.1.1.1.1.3.2","3905","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$10,000 to $14,999","2020","","0","units","0","","111.1.1.1.1.4.1","4650","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$10,000 to $14,999","2015","","0","units","0","","111.1.1.1.1.4.2","6435","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$15,000 to $19,999","2020","","0","units","0","","111.1.1.1.1.5.1","8295","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$15,000 to $19,999","2015","","0","units","0","","111.1.1.1.1.5.2","10080","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$20,000 to $24,999","2020","","0","units","0","","111.1.1.1.1.6.1","19430","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$20,000 to $24,999","2015","","0","units","0","","111.1.1.1.1.6.2","22720","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$25,000 to $29,999","2020","","0","units","0","","111.1.1.1.1.7.1","15705","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$25,000 to $29,999","2015","","0","units","0","","111.1.1.1.1.7.2","14390","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$30,000 to $34,999","2020","","0","units","0","","111.1.1.1.1.8.1","14735","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$30,000 to $34,999","2015","","0","units","0","","111.1.1.1.1.8.2","15290","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$35,000 to $39,999","2020","","0","units","0","","111.1.1.1.1.9.1","17200","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$35,000 to $39,999","2015","","0","units","0","","111.1.1.1.1.9.2","15935","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$40,000 to $44,999","2020","","0","units","0","","111.1.1.1.1.10.1","17145","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$40,000 to $44,999","2015","","0","units","0","","111.1.1.1.1.10.2","16165","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$45,000 to $49,999","2020","","0","units","0","","111.1.1.1.1.11.1","17220","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$45,000 to $49,999","2015","","0","units","0","","111.1.1.1.1.11.2","15770","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$50,000 to $59,999","2020","","0","units","0","","111.1.1.1.1.12.1","33575","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$50,000 to $59,999","2015","","0","units","0","","111.1.1.1.1.12.2","30210","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$60,000 to $69,999","2020","","0","units","0","","111.1.1.1.1.13.1","32150","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$60,000 to $69,999","2015","","0","units","0","","111.1.1.1.1.13.2","27995","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$70,000 to $79,999","2020","","0","units","0","","111.1.1.1.1.14.1","30370","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$70,000 to $79,999","2015","","0","units","0","","111.1.1.1.1.14.2","26545","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$80,000 to $89,999","2020","","0","units","0","","111.1.1.1.1.15.1","28270","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$80,000 to $89,999","2015","","0","units","0","","111.1.1.1.1.15.2","25090","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$90,000 to $99,999","2020","","0","units","0","","111.1.1.1.1.16.1","26030","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$90,000 to $99,999","2015","","0","units","0","","111.1.1.1.1.16.2","23275","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 and over","2020","","0","units","0","","111.1.1.1.1.17.1","177140","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 and over","2015","","0","units","0","","111.1.1.1.1.17.2","172120","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 to $124,999","2020","","0","units","0","","111.1.1.1.1.18.1","53545","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 to $124,999","2015","","0","units","0","","111.1.1.1.1.18.2","49055","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$125,000 to $149,999","2020","","0","units","0","","111.1.1.1.1.19.1","39320","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$125,000 to $149,999","2015","","0","units","0","","111.1.1.1.1.19.2","37405","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$150,000 to $199,999","2020","","0","units","0","","111.1.1.1.1.20.1","47170","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$150,000 to $199,999","2015","","0","units","0","","111.1.1.1.1.20.2","46575","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$200,000 and over","2020","","0","units","0","","111.1.1.1.1.21.1","37105","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$200,000 and over","2015","","0","units","0","","111.1.1.1.1.21.2","39080","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Median total income of household ($)","2020","","0","units","0","","111.1.1.1.1.22.1","82000","","","","0"
"2021","Saskatchewan","2021A000247","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Median total income of household ($)","2015","","0","units","0","","111.1.1.1.1.22.2","82000","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Total - Total income of households","2020","","0","units","0","","121.1.1.1.1.1.1","1633220","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Total - Total income of households","2015","","0","units","0","","121.1.1.1.1.1.2","1527680","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Under $5,000","2020","","0","units","0","","121.1.1.1.1.2.1","16805","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Under $5,000","2015","","0","units","0","","121.1.1.1.1.2.2","20925","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$5,000 to $9,999","2020","","0","units","0","","121.1.1.1.1.3.1","8305","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$5,000 to $9,999","2015","","0","units","0","","121.1.1.1.1.3.2","11270","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$10,000 to $14,999","2020","","0","units","0","","121.1.1.1.1.4.1","12525","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$10,000 to $14,999","2015","","0","units","0","","121.1.1.1.1.4.2","16450","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$15,000 to $19,999","2020","","0","units","0","","121.1.1.1.1.5.1","17725","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$15,000 to $19,999","2015","","0","units","0","","121.1.1.1.1.5.2","20355","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$20,000 to $24,999","2020","","0","units","0","","121.1.1.1.1.6.1","49050","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$20,000 to $24,999","2015","","0","units","0","","121.1.1.1.1.6.2","51575","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$25,000 to $29,999","2020","","0","units","0","","121.1.1.1.1.7.1","52025","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$25,000 to $29,999","2015","","0","units","0","","121.1.1.1.1.7.2","38770","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$30,000 to $34,999","2020","","0","units","0","","121.1.1.1.1.8.1","41485","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$30,000 to $34,999","2015","","0","units","0","","121.1.1.1.1.8.2","36100","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$35,000 to $39,999","2020","","0","units","0","","121.1.1.1.1.9.1","48190","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$35,000 to $39,999","2015","","0","units","0","","121.1.1.1.1.9.2","41920","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$40,000 to $44,999","2020","","0","units","0","","121.1.1.1.1.10.1","52710","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$40,000 to $44,999","2015","","0","units","0","","121.1.1.1.1.10.2","42925","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$45,000 to $49,999","2020","","0","units","0","","121.1.1.1.1.11.1","51200","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$45,000 to $49,999","2015","","0","units","0","","121.1.1.1.1.11.2","43005","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$50,000 to $59,999","2020","","0","units","0","","121.1.1.1.1.12.1","104135","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$50,000 to $59,999","2015","","0","units","0","","121.1.1.1.1.12.2","87665","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$60,000 to $69,999","2020","","0","units","0","","121.1.1.1.1.13.1","106345","","","","0"
"2021","Alberta","2021A000248","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$60,000 to $69,999","2015","","0","units","0","","121.1.1.1.1.13.2","88565","","","","0"
